Course ,Section ,Faculty ,Time ,Room ,Seats Available
CSE499B/EEE499B/ETE499B ,10,AzK ,T 11:20 AM - 12:50 PM ,LIB608 ,5
CSE499B/EEE499B/ETE499B ,11,Aqu ,R 11:20 AM - 12:50 PM ,LIB608 ,20
CSE499B/EEE499B/ETE499B ,12,ABH3 ,T 01:00 PM - 02:30 PM ,SAC501 ,10
CSE499B/EEE499B/ETE499B ,13,NvA ,M 02:40 PM - 04:10 PM ,SAC503 ,18
CSE499B/EEE499B/ETE499B ,14,SnS1 ,T 02:40 PM - 04:10 PM ,SAC502 ,2
CSE542/EEE568/ETE512 ,1,Rtk ,W 07:00 PM - 10:10 PM ,SAC309 ,2
CSE544 ,1,Rkz ,S 07:00 PM - 10:10 PM ,SAC308 ,17
CSE545/EEE534/ETE503 ,1,mtn ,M 07:00 PM - 10:10 PM ,SAC309 ,1
CSE590 ,1,TBA ,TBA ,TBA ,20
CSE596 ,1,TBA ,TBA ,TBA ,6
CSE597 ,1,TBA ,TBA ,TBA ,10
DEV501 ,1,SBn ,S 07:00 PM - 10:10 PM ,NAC402 ,27
DEV563 ,1,SME ,S 07:00 PM - 10:10 PM ,NAC405 ,27
DEV577 ,1,EdH ,A 03:00 PM - 06:30 PM ,NAC923 ,24
DEV595 ,1,MIH ,TBA ,TBA ,4
DEV595 ,2,AtR ,TBA ,TBA ,5
DEV595 ,3,GrG ,TBA ,TBA ,5
DEV595 ,4,AAR ,TBA ,TBA ,5
DEV595 ,5,HUA ,TBA ,TBA ,5
DEV595 ,6,Muf ,TBA ,TBA ,5
DEV595 ,7,SBm ,TBA ,TBA ,5
DEV595 ,8,ATn ,TBA ,TBA ,5
DEV595 ,9,AKP ,TBA ,TBA ,5
DEV595 ,10,SBn ,TBA ,TBA ,5
DEV595 ,11,MCw ,TBA ,TBA ,4
DEV595 ,12,SME ,TBA ,TBA ,5
DEV595 ,13,SHq1 ,TBA ,TBA ,5
DEV596 ,1,MIH ,TBA ,TBA ,5
DEV596 ,2,AtR ,TBA ,TBA ,5
DEV596 ,3,GrG ,TBA ,TBA ,5
DEV596 ,4,AAR ,TBA ,TBA ,5
DEV596 ,5,HUA ,TBA ,TBA ,5
DEV596 ,6,Muf ,TBA ,TBA ,5
DEV596 ,7,SBm ,TBA ,TBA ,4
DEV596 ,8,ATn ,TBA ,TBA ,5
DEV596 ,9,AKP ,TBA ,TBA ,5
DEV596 ,10,SBn ,TBA ,TBA ,5
DEV596 ,11,MCw ,TBA ,TBA ,5
DEV596 ,12,SME ,TBA ,TBA ,5
DEV596 ,13,SHq1 ,TBA ,TBA ,5
ECO101 ,1,SMA2 ,RA 11:20 AM - 12:50 PM ,NAC307 ,0
ECO101 ,2,KDM ,ST 04:20 PM - 05:50 PM ,NAC409 ,0
ECO101 ,3,KNz ,RA 01:00 PM - 02:30 PM ,NAC409 ,0
ECO101 ,4,Muf ,ST 02:40 PM - 04:10 PM ,NAC408 ,0
ECO101 ,5,NzM1 ,MW 04:20 PM - 05:50 PM ,NAC408 ,1
ECO101 ,6,Stq ,ST 04:20 PM - 05:50 PM ,NAC202 ,0
ECO101 ,7,KDM ,ST 02:40 PM - 04:10 PM ,NAC409 ,0
ECO101 ,8,Muf ,ST 11:20 AM - 12:50 PM ,NAC605 ,0
ECO101 ,9,SMA2 ,RA 08:00 AM - 09:30 AM ,NAC408 ,0
ECO101 ,10,Azd ,RA 08:00 AM - 09:30 AM ,NAC402 ,0
ECO101 ,11,Nnm ,MW 02:40 PM - 04:10 PM ,NAC507 ,0
ECO101 ,12,ACD ,ST 04:20 PM - 05:50 PM ,NAC620 ,0
ECO101 ,13,SME ,MW 08:00 AM - 09:30 AM ,NAC409 ,0
ECO101 ,14,CNq ,ST 01:00 PM - 02:30 PM ,NAC408 ,0
ECO101 ,15,Abt ,ST 08:00 AM - 09:30 AM ,NAC408 ,1
ECO101 ,16,Stq ,ST 02:40 PM - 04:10 PM ,NAC207 ,0
ECO101 ,17,StF ,RA 08:00 AM - 09:30 AM ,NAC501 ,0
ECO101 ,18,StF ,RA 09:40 AM - 11:10 AM ,NAC501 ,0
ECO101 ,19,AAR ,MW 01:00 PM - 02:30 PM ,NAC605 ,10
ECO101 ,20,RsA ,RA 11:20 AM - 12:50 PM ,NAC991 ,0
ECO101 ,21,ATn ,RA 02:40 PM - 04:10 PM ,NAC408 ,0
ECO101 ,22,ATn ,RA 11:20 AM - 12:50 PM ,NAC315 ,0
ECO101 ,23,ABA ,MW 11:20 AM - 12:50 PM ,NAC307 ,0
ECO101 ,24,ZbR ,MW 01:00 PM - 02:30 PM ,NAC619 ,0
ECO101 ,25,ZIq ,ST 08:00 AM - 09:30 AM ,NAC409 ,0
ECO101 ,26,SBm ,ST 08:00 AM - 09:30 AM ,NAC404 ,1
ECO101 ,27,ZbR ,MW 11:20 AM - 12:50 PM ,NAC619 ,0
ECO101 ,28,ZIq ,ST 11:20 AM - 12:50 PM ,SAC202 ,0
ECO101 ,29,NzM1 ,MW 01:00 PM - 02:30 PM ,NAC409 ,0
ECO101 ,30,RsA ,RA 01:00 PM - 02:30 PM ,NAC215 ,9
ECO101 ,31,Abt ,ST 09:40 AM - 11:10 AM ,NAC507 ,0
ECO101 ,32,ABA ,MW 08:00 AM - 09:30 AM ,NAC307 ,0
ECO101 ,33,PSk ,MW 04:20 PM - 05:50 PM ,NAC409 ,19
ECO101 ,34,SBn ,MW 01:00 PM - 02:30 PM ,NAC207 ,0
ECO101 ,35,SBn ,MW 02:40 PM - 04:10 PM ,NAC307 ,0
ECO101 ,36,Sqm ,RA 09:40 AM - 11:10 AM ,NAC507 ,0
ECO101 ,37,FTs ,MW 08:00 AM - 09:30 AM ,NAC605 ,8
ECO101 ,38,AAR ,ST 01:00 PM - 02:30 PM ,NAC409 ,12
ECO103 ,1,RBr ,ST 09:40 AM - 11:10 AM ,SAC305 ,0
ECO104 ,1,SHq1 ,MW 09:40 AM - 11:10 AM ,NAC605 ,14
ECO104 ,2,IQB ,MW 09:40 AM - 11:10 AM ,SAC202 ,0
ECO104 ,3,Stq ,MW 08:00 AM - 09:30 AM ,NAC408 ,0
ECO104 ,4,Stq ,MW 01:00 PM - 02:30 PM ,SAC316 ,0
ECO104 ,5,Nnm ,ST 08:00 AM - 09:30 AM ,NAC208 ,0
ECO104 ,6,SFS1 ,RA 02:40 PM - 04:10 PM ,NAC514 ,0
ECO104 ,7,MCw ,MW 08:00 AM - 09:30 AM ,NAC414 ,0
ECO104 ,8,PSk ,MW 02:40 PM - 04:10 PM ,NAC409 ,4
ECO104 ,9,Nnm ,ST 09:40 AM - 11:10 AM ,SAC202 ,0
ECO104 ,10,MCw ,MW 11:20 AM - 12:50 PM ,NAC605 ,0
ECO104 ,11,AKP ,ST 01:00 PM - 02:30 PM ,NAC605 ,0
ECO104 ,12,ABA ,ST 09:40 AM - 11:10 AM ,NAC307 ,0
ECO104 ,13,AKP ,ST 11:20 AM - 12:50 PM ,NAC408 ,0
ECO104 ,14,ABA ,ST 11:20 AM - 12:50 PM ,NAC507 ,0
ECO104 ,15,SHq1 ,MW 01:00 PM - 02:30 PM ,NAC993 ,8
ECO104 ,16,RsA ,ST 01:00 PM - 02:30 PM ,NAC307 ,3
ECO104 ,17,SHq1 ,RA 01:00 PM - 02:30 PM ,NAC408 ,14
ECO104 ,18,RsA ,ST 09:40 AM - 11:10 AM ,NAC409 ,0
ECO104 ,19,AMi ,RA 08:00 AM - 09:30 AM ,NAC605 ,13
ECO104 ,22,MCw ,ST 02:40 PM - 04:10 PM ,NAC507 ,0
ECO134 ,1,KNz ,MW 11:20 AM - 12:50 PM ,NAC507 ,7
ECO134 ,2,KNz ,MW 01:00 PM - 02:30 PM ,NAC507 ,1
ECO134 ,3,CNq ,MW 09:40 AM - 11:10 AM ,NAC408 ,0
ECO134 ,4,CNq ,MW 01:00 PM - 02:30 PM ,NAC408 ,1
ECO172 ,1,CNq ,ST 09:40 AM - 11:10 AM ,NAC605 ,5
ECO173 ,1,ZIq ,MW 08:00 AM - 09:30 AM ,NAC507 ,0
ECO201/ECO203 ,1,MIH ,MW 11:20 AM - 12:50 PM ,NAC408 ,1
ECO204 ,1,AtR ,MW 02:40 PM - 04:10 PM ,NAC605 ,1
ECO244 ,1,AHn ,RA 08:00 AM - 09:30 AM ,NAC409 ,0
ECO244 ,2,AHn ,RA 09:40 AM - 11:10 AM ,NAC409 ,1
ECO244 ,3,Abt ,RA 04:20 PM - 05:50 PM ,NAC408 ,3
ECO244 ,4,Abt ,RA 02:40 PM - 04:10 PM ,NAC307 ,3
ECO314/ECO414 ,1,Muf ,MW 09:40 AM - 11:10 AM ,NAC409 ,4
ECO317 ,1,IQB ,ST 09:40 AM - 11:10 AM ,NAC408 ,4
ECO328 ,1,MAR ,ST 11:20 AM - 12:50 PM ,NAC307 ,0
ECO349 ,1,Muf ,MW 02:40 PM - 04:10 PM ,NAC408 ,0
ECO350/ECO415 ,1,MIH ,ST 11:20 AM - 12:50 PM ,NAC409 ,22
ECO372 ,1,GrG ,MW 11:20 AM - 12:50 PM ,NAC409 ,1
ECO406 ,1,AMi ,RA 11:20 AM - 12:50 PM ,NAC408 ,7
ECO465 ,1,ZIq ,MW 09:40 AM - 11:10 AM ,NAC507 ,15
ECO475 ,1,SME ,ST 04:20 PM - 05:50 PM ,NAC408 ,25
ECO486 ,1,SBn ,ST 02:40 PM - 04:10 PM ,NAC307 ,0
ECO490 ,1,SBm ,ST 01:00 PM - 02:30 PM ,NAC415 ,5
ECO495 ,1,MIH ,TBA ,TBA ,5
ECO495 ,2,AtR ,TBA ,TBA ,5
ECO495 ,3,GrG ,TBA ,TBA ,5
ECO495 ,4,AAR ,TBA ,TBA ,5
ECO495 ,5,HUA ,TBA ,TBA ,5
ECO495 ,6,Muf ,TBA ,TBA ,5
ECO495 ,7,SBm ,TBA ,TBA ,5
ECO495 ,8,ATn ,TBA ,TBA ,3
ECO495 ,9,AKP ,TBA ,TBA ,3
ECO495 ,10,SBn ,TBA ,TBA ,2
ECO495 ,11,MCw ,TBA ,TBA ,5
ECO495 ,12,SME ,TBA ,TBA ,5
ECO495 ,13,KNz ,TBA ,TBA ,5
ECO495 ,14,SHq1 ,TBA ,TBA ,5
ECO496 ,1,MIH ,TBA ,TBA ,5
ECO496 ,2,AtR ,TBA ,TBA ,5
ECO496 ,3,GrG ,TBA ,TBA ,5
ECO496 ,4,AAR ,TBA ,TBA ,5
ECO496 ,5,HUA ,TBA ,TBA ,5
ECO496 ,6,Muf ,TBA ,TBA ,4
ECO496 ,7,SBm ,TBA ,TBA ,3
ECO496 ,8,ATn ,TBA ,TBA ,4
ECO496 ,9,AKP ,TBA ,TBA ,0
ECO496 ,10,SBn ,TBA ,TBA ,1
ECO496 ,11,MCw ,TBA ,TBA ,5
ECO496 ,12,SME ,TBA ,TBA ,4
ECO496 ,13,KNz ,TBA ,TBA ,5
ECO496 ,14,SHq1 ,TBA ,TBA ,5
ECO499 ,1,MIH ,TBA ,TBA ,5
ECO499 ,2,AtR ,TBA ,TBA ,5
ECO499 ,3,GrG ,TBA ,TBA ,5
ECO499 ,4,AAR ,TBA ,TBA ,5
ECO499 ,5,HUA ,TBA ,TBA ,5
ECO499 ,6,SBm ,TBA ,TBA ,5
ECO499 ,7,ATn ,TBA ,TBA ,5
ECO499 ,8,AKP ,TBA ,TBA ,5
ECO499 ,9,SBn ,TBA ,TBA ,5
ECO499 ,10,SME ,TBA ,TBA ,4
ECO501 ,1,AtR ,A 03:00 PM - 06:00 PM ,NAC301 ,0
ECO503 ,1,SHq1 ,A 09:00 AM - 12:00 PM ,NAC619A ,15
ECO511 ,1,ATn ,W 07:00 PM - 10:10 PM ,NAC402 ,25
ECO621 ,1,AtR ,S 07:00 PM - 10:10 PM ,NAC401 ,19
ECO631 ,1,HuA ,A 07:00 PM - 10:10 PM ,NAC307 ,22
ECO652 ,1,SME ,T 07:00 PM - 10:10 PM ,NAC406 ,18
ECO695 ,1,MIH ,TBA ,TBA ,4
ECO695 ,2,AtR ,TBA ,TBA ,5
ECO695 ,3,GrG ,TBA ,TBA ,4
ECO695 ,4,AAR ,TBA ,TBA ,5
ECO695 ,5,HUA ,TBA ,TBA ,5
ECO695 ,6,SBm ,TBA ,TBA ,5
ECO695 ,7,ATn ,TBA ,TBA ,5
ECO695 ,8,AKP ,TBA ,TBA ,4
ECO695 ,9,SBn ,TBA ,TBA ,2
ECO695 ,10,MCw ,TBA ,TBA ,5
ECO695 ,11,SME ,TBA ,TBA ,4
ECO695 ,12,SHq1 ,TBA ,TBA ,5
ECO699 ,1,MIH ,TBA ,TBA ,5
ECO699 ,2,AtR ,TBA ,TBA ,5
ECO699 ,3,GrG ,TBA ,TBA ,5
ECO699 ,4,AAR ,TBA ,TBA ,5
ECO699 ,5,HUA ,TBA ,TBA ,5
ECO699 ,6,SBm ,TBA ,TBA ,5
ECO699 ,7,ATn ,TBA ,TBA ,5
ECO699 ,8,AKP ,TBA ,TBA ,5
ECO699 ,9,SBn ,TBA ,TBA ,5
ECO699 ,10,SME ,TBA ,TBA ,5
EEE154 ,3,Mun ,R 04:20 PM - 05:50 PM ,LIB608 ,0
EEE154 ,4,Mun ,A 04:20 PM - 05:50 PM ,LIB608 ,0
EEE154 ,5,SqR ,S 04:20 PM - 05:50 PM ,LIB608 ,0
EEE154 ,6,SqR ,T 04:20 PM - 05:50 PM ,LIB608 ,0
EEE154 ,7,AkO ,M 09:40 AM - 11:10 AM ,LIB608 ,0
EEE154 ,8,AkO ,W 09:40 AM - 11:10 AM ,LIB608 ,0
EEE154 ,9,AkO ,M 11:20 AM - 12:50 PM ,LIB608 ,0
EEE154 ,10,AkO ,W 11:20 AM - 12:50 PM ,LIB608 ,1
EEE154 ,11,Mun ,A 02:40 PM - 04:10 PM ,LIB608 ,1
EEE154 ,12,AkO ,M 04:20 PM - 05:50 PM ,LIB608 ,0
EEE154 ,13,AkO ,W 04:20 PM - 05:50 PM ,LIB608 ,1
EEE211/ETE211 ,1,TnF ,ST 01:00 PM - 02:30 PM ,NAC993 ,19
EEE211/ETE211 ,2,FHE ,ST 04:20 PM - 05:50 PM ,SAC316 ,0
EEE211/ETE211 ,3,ARH1 ,ST 04:20 PM - 05:50 PM ,SAC511 ,0
EEE254 ,1,AyH ,RA 08:00 AM - 09:30 AM ,SAC201 ,25
EEE342/ETE418 ,1,lih ,ST 09:40 AM - 11:10 AM ,SAC307 ,19
EEE342/ETE418 ,2,lih ,MW 09:40 AM - 11:10 AM ,SAC513 ,4
EEE362 ,1,hzr ,MW 09:40 AM - 11:10 AM ,SAC310 ,18
EEE362 ,2,hzr ,MW 11:20 AM - 12:50 PM ,SAC310 ,12
EEE362 ,3,MTA1 ,MW 11:20 AM - 12:50 PM ,SAC502 ,0
EEE362L ,1,hzr ,R 08:00 AM - 11:10 AM ,SAC501 ,18
EEE362L ,2,hzr ,R 11:20 AM - 02:30 PM ,SAC501 ,12
EEE362L ,3,MTA1 ,A 08:00 AM - 11:10 AM ,SAC501 ,1
EEE363 ,1,Aqu ,ST 09:40 AM - 11:10 AM ,SAC309 ,0
EEE363 ,2,Aqu ,ST 11:20 AM - 12:50 PM ,SAC309 ,0
EEE363 ,3,SRD1 ,MW 01:00 PM - 02:30 PM ,SAC205 ,0
EEE363L ,1,Aqu ,S 02:40 PM - 05:50 PM ,SAC501 ,4
EEE363L ,2,Aqu ,M 02:40 PM - 05:50 PM ,SAC501 ,3
EEE363L ,3,SRD1 ,W 02:40 PM - 05:50 PM ,SAC501 ,16
EEE452 ,1,Rkz ,ST 04:20 PM - 05:50 PM ,SAC307 ,20
EEE452 ,2,Rkz ,MW 04:20 PM - 05:50 PM ,SAC307 ,6
EEE452 ,3,Rkz ,RA 09:40 AM - 11:10 AM ,SAC307 ,4
EEE452 ,4,SAm ,RA 09:40 AM - 11:10 AM ,SAC213 ,0
EEE452 ,5,SAm ,RA 11:20 AM - 12:50 PM ,SAC213 ,0
EEE452 ,6,SAm ,RA 02:40 PM - 04:10 PM ,SAC307 ,1
EEE452 ,7,NqH ,ST 08:00 AM - 09:30 AM ,SAC311 ,0
EEE452 ,8,NqH ,ST 09:40 AM - 11:10 AM ,SAC311 ,1
EEE452 ,9,FKr ,ST 02:40 PM - 04:10 PM ,SAC513 ,0
EEE452 ,10,FKr ,ST 04:20 PM - 05:50 PM ,SAC513 ,0
EEE452 ,11,Rkz ,RA 11:20 AM - 12:50 PM ,SAC307 ,2
EEE452 ,12,FKr ,MW 02:40 PM - 04:10 PM ,SAC311 ,0
EEE452 ,13,NqH ,ST 01:00 PM - 02:30 PM ,SAC307 ,1
EEE462 ,1,hzr ,MW 02:40 PM - 04:10 PM ,SAC310 ,10
EEE465 ,1,NSv ,MW 01:00 PM - 02:30 PM ,SAC307 ,0
EEE465 ,2,NSv ,MW 02:40 PM - 04:10 PM ,SAC307 ,0
EEE498R ,1,TBA ,TBA ,TBA ,73
EEE400/EEE523 ,1,lih ,F 09:00 AM - 12:30 PM ,SAC309 ,31
CSE552/EEE546/ETE505 ,1,hzr ,R 06:00 PM - 09:00 PM ,SAC310 ,19
EEE556 ,1,Snd ,F 09:00 AM - 12:30 PM ,SAC209 ,27
EEE596 ,1,TBA ,TBA ,TBA ,10
EEE597 ,1,TBA ,TBA ,TBA ,10
EEE600 ,1,TBA ,TBA ,TBA ,16
EMB501 ,1,MdH ,F 07:00 PM - 10:10 PM ,NAC503 ,9
EMB502 ,1,GrG ,R 07:00 PM - 10:10 PM ,NAC601 ,13
EMB510 ,1,Rkb ,A 07:00 PM - 10:10 PM ,NAC993 ,2
EMB520 ,1,Miz ,F 07:00 PM - 10:10 PM ,NAC602 ,15
EMB601 ,1,IAd ,F 09:00 AM - 12:30 PM ,NAC990 ,12
EMB602 ,1,MUI1 ,R 07:00 PM - 10:10 PM ,NAC992 ,16
EMB620 ,1,Miz ,A 07:00 PM - 10:10 PM ,NAC603 ,23
EMB650 ,1,Hsi ,F 09:00 AM - 12:30 PM ,NAC991 ,7
EMB660 ,1,SfN1 ,A 07:00 PM - 10:10 PM ,NAC602 ,0
EMB670 ,1,KJZ ,R 07:00 PM - 10:10 PM ,NAC603 ,16
EMB690 ,1,NAM3 ,F 07:00 PM - 10:10 PM ,NAC601 ,18
EMPH605 ,1,DHH ,TBA ,TBA ,24
EMPH611 ,1,LRn ,F 07:30 AM - 10:30 AM ,SAC316 ,27
EMPH631 ,1,Mnz ,F 03:00 PM - 06:00 PM ,SAC313 ,27
EMPH644 ,1,StR ,F 03:00 PM - 06:00 PM ,SAC312 ,27
EMPH653 ,1,TBA ,TBA ,TBA ,35
EMPH671 ,1,TBA ,TBA ,TBA ,35
EMPH672 ,2,TBA ,TBA ,TBA ,34
EMPH678 ,1,TBA ,TBA ,TBA ,35
EMPH681 ,1,TBA ,TBA ,TBA ,35
EMPH704 ,1,TBA ,TBA ,TBA ,35
EMPH706 ,1,TBA ,TBA ,TBA ,35
EMPH711 ,1,TBA ,TBA ,TBA ,35
EMPH712 ,1,SIm1 ,F 10:35 AM - 01:20 PM ,SAC511 ,27
EMPH734 ,1,AQy ,TBA ,TBA ,33
EMPH742 ,1,MK ,F 10:35 AM - 01:20 PM ,SAC307 ,27
EMPH771 ,1,TBA ,TBA ,TBA ,35
EMPH781 ,1,TBA ,TBA ,TBA ,35
EMPH782 ,1,TBA ,TBA ,TBA ,35
EMPH805 ,1,DKM ,TBA ,TBA ,29
EMPH806 ,1,DKM ,TBA ,TBA ,35
EMPH842 ,1,HtN ,F 07:30 AM - 10:30 AM ,SAC312 ,27
ENG102 ,1,Ssy ,ST 08:00 AM - 09:30 AM ,NAC213 ,0
ENG102 ,2,SPn ,ST 08:00 AM - 09:30 AM ,NAC302 ,0
ENG102 ,3,Ssy ,ST 09:40 AM - 11:10 AM ,NAC213 ,0
ENG102 ,4,RNS ,ST 09:40 AM - 11:10 AM ,NAC509 ,0
ENG102 ,5,SPn ,ST 02:40 PM - 04:10 PM ,NAC509 ,0
ENG102 ,6,TRn ,ST 09:40 AM - 11:10 AM ,NAC302 ,1
ENG102 ,7,MNK ,ST 09:40 AM - 11:10 AM ,NAC308 ,0
ENG102 ,8,FHs ,ST 11:20 AM - 12:50 PM ,NAC302 ,0
ENG102 ,9,TRn ,ST 11:20 AM - 12:50 PM ,NAC309 ,0
ENG102 ,10,NnR ,ST 01:00 PM - 02:30 PM ,NAC213 ,0
ENG102 ,11,RNS ,ST 01:00 PM - 02:30 PM ,NAC302 ,0
ENG102 ,12,FzM ,ST 02:40 PM - 04:10 PM ,NAC213 ,0
ENG102 ,13,NnR ,ST 02:40 PM - 04:10 PM ,NAC302 ,0
ENG102 ,14,TBA ,ST 04:20 PM - 05:50 PM ,NAC213 ,0
ENG102 ,15,FzM ,ST 04:20 PM - 05:50 PM ,NAC302 ,0
ENG102 ,16,TAA ,MW 08:00 AM - 09:30 AM ,NAC204 ,2
ENG102 ,17,MNK ,MW 09:40 AM - 11:10 AM ,NAC302 ,0
ENG102 ,18,SlQ ,MW 11:20 AM - 12:50 PM ,NAC213 ,0
ENG102 ,19,HSh ,MW 11:20 AM - 12:50 PM ,NAC302 ,0
ENG102 ,20,KSS ,MW 01:00 PM - 02:30 PM ,NAC509 ,0
ENG102 ,21,SZn ,RA 09:40 AM - 11:10 AM ,NAC302 ,1
ENG102 ,22,Sye ,RA 09:40 AM - 11:10 AM ,NAC306 ,0
ENG102 ,23,SZn ,RA 11:20 AM - 12:50 PM ,NAC302 ,5
ENG102 ,24,Sye ,RA 11:20 AM - 12:50 PM ,NAC308 ,0
ENG102 ,25,SZn ,RA 01:00 PM - 02:30 PM ,NAC302 ,4
ENG102 ,26,TBA ,ST 04:20 PM - 05:50 PM ,NAC507 ,19
ENG103 ,1,NSj ,ST 08:00 AM - 09:30 AM ,NAC308 ,0
ENG103 ,2,NPn ,ST 08:00 AM - 09:30 AM ,NAC309 ,0
ENG103 ,3,NSB ,MW 01:00 PM - 02:30 PM ,NAC508 ,0
ENG103 ,4,NSj ,ST 09:40 AM - 11:10 AM ,NAC309 ,0
ENG103 ,5,SZO ,ST 09:40 AM - 11:10 AM ,NAC603 ,0
ENG103 ,6,FHs ,ST 09:40 AM - 11:10 AM ,NAC401 ,0
ENG103 ,7,MHn ,ST 11:20 AM - 12:50 PM ,NAC314 ,0
ENG103 ,8,TBA ,ST 11:20 AM - 12:50 PM ,NAC401 ,0
ENG103 ,9,TAA ,ST 11:20 AM - 12:50 PM ,NAC411 ,3
ENG103 ,10,MNK ,ST 11:20 AM - 12:50 PM ,NAC508 ,0
ENG103 ,11,SPm ,ST 01:00 PM - 02:30 PM ,NAC308 ,0
ENG103 ,12,TAA ,ST 01:00 PM - 02:30 PM ,NAC309 ,0
ENG103 ,13,KSS ,ST 01:00 PM - 02:30 PM ,NAC315 ,0
ENG103 ,14,SZO ,ST 02:40 PM - 04:10 PM ,NAC309 ,0
ENG103 ,15,KSS ,ST 02:40 PM - 04:10 PM ,NAC315 ,0
ENG103 ,16,SuT ,ST 02:40 PM - 04:10 PM ,NAC401 ,4
ENG103 ,17,NSj ,MW 08:00 AM - 09:30 AM ,NAC213 ,0
ENG103 ,18,RNS ,MW 09:40 AM - 11:10 AM ,NAC213 ,0
ENG103 ,19,HMe ,MW 09:40 AM - 11:10 AM ,NAC309 ,0
ENG103 ,20,FHs ,MW 11:20 AM - 12:50 PM ,NAC308 ,0
ENG103 ,21,Sye ,MW 01:00 PM - 02:30 PM ,NAC302 ,0
ENG103 ,22,RNS ,MW 01:00 PM - 02:30 PM ,NAC411 ,0
ENG103 ,23,NnR ,MW 01:00 PM - 02:30 PM ,NAC506 ,0
ENG103 ,24,Ndm ,RA 01:00 PM - 02:30 PM ,NAC514 ,0
ENG103 ,25,NSB ,MW 02:40 PM - 04:10 PM ,NAC213 ,0
ENG103 ,26,KSS ,MW 02:40 PM - 04:10 PM ,NAC302 ,0
ENG103 ,27,SuT ,MW 02:40 PM - 04:10 PM ,NAC308 ,7
ENG103 ,28,SZn ,MW 04:20 PM - 05:50 PM ,NAC301 ,0
ENG103 ,29,Ssy ,RA 08:00 AM - 09:30 AM ,NAC304 ,0
ENG103 ,30,DBs ,RA 08:00 AM - 09:30 AM ,NAC307 ,3
ENG103 ,31,Ssy ,RA 09:40 AM - 11:10 AM ,NAC308 ,0
ENG103 ,32,DBs ,RA 09:40 AM - 11:10 AM ,NAC309 ,10
ENG103 ,33,SHq ,RA 01:00 PM - 02:30 PM ,NAC308 ,0
ENG103 ,34,FzM ,RA 02:40 PM - 04:10 PM ,NAC302 ,0
ENG103 ,35,TRn ,RA 09:40 AM - 11:10 AM ,NAC404 ,0
ENG103 ,36,TBA ,ST 04:20 PM - 05:50 PM ,NAC509 ,1
ENG103 ,37,TRn ,RA 11:20 AM - 12:50 PM ,NAC303 ,0
ENG103 ,38,FzM ,RA 04:20 PM - 05:50 PM ,NAC215 ,0
ENG103 ,39,SZO ,RA 01:00 PM - 02:30 PM ,NAC303 ,0
ENG103 ,40,Sye ,RA 02:40 PM - 04:10 PM ,NAC401 ,0
ENG103 ,41,SnH ,MW 04:20 PM - 05:50 PM ,NAC504 ,0
ENG105 ,1,HMe ,ST 08:00 AM - 09:30 AM ,NAC508 ,0
ENG105 ,2,Ndm ,ST 08:00 AM - 09:30 AM ,NAC510 ,0
ENG105 ,4,AtB ,ST 09:40 AM - 11:10 AM ,NAC411 ,0
ENG105 ,5,DF ,ST 11:20 AM - 12:50 PM ,NAC511 ,0
ENG105 ,6,SPn ,ST 04:20 PM - 05:50 PM ,NAC508 ,0
ENG105 ,8,RAh ,ST 01:00 PM - 02:30 PM ,NAC509 ,0
ENG105 ,9,RAh ,ST 02:40 PM - 04:10 PM ,NAC411 ,0
ENG105 ,10,HMe ,MW 08:00 AM - 09:30 AM ,NAC214 ,0
ENG105 ,11,McD ,MW 08:00 AM - 09:30 AM ,NAC302 ,0
ENG105 ,13,ShC ,MW 09:40 AM - 11:10 AM ,NAC414 ,6
ENG105 ,15,McD ,MW 09:40 AM - 11:10 AM ,NAC508 ,0
ENG105 ,16,FHs ,MW 09:40 AM - 11:10 AM ,NAC991 ,0
ENG105 ,17,SPn ,MW 11:20 AM - 12:50 PM ,NAC309 ,0
ENG105 ,18,MHn ,MW 11:20 AM - 12:50 PM ,NAC402 ,0
ENG105 ,19,NPn ,MW 02:40 PM - 04:10 PM ,NAC309 ,0
ENG105 ,20,NnR ,MW 02:40 PM - 04:10 PM ,NAC310 ,0
ENG105 ,21,NPn ,MW 04:20 PM - 05:50 PM ,NAC302 ,0
ENG105 ,22,SNm ,RA 08:00 AM - 09:30 AM ,NAC308 ,0
ENG105 ,23,SNm ,RA 09:40 AM - 11:10 AM ,NAC403 ,0
ENG105 ,24,SNm ,RA 01:00 PM - 02:30 PM ,NAC509 ,0
ENG111 ,1,McD ,ST 08:00 AM - 09:30 AM ,NAC411 ,0
ENG111 ,2,NSj ,MW 09:40 AM - 11:10 AM ,NAC402 ,0
ENG111 ,4,McD ,ST 09:40 AM - 11:10 AM ,NAC508 ,0
ENG111 ,5,MNK ,MW 11:20 AM - 12:50 PM ,NAC511 ,1
ENG111 ,6,AtB ,ST 01:00 PM - 02:30 PM ,NAC411 ,0
ENG111 ,8,TAA ,MW 11:20 AM - 12:50 PM ,NAC508 ,12
ENG111 ,9,SZO ,RA 09:40 AM - 11:10 AM ,NAC508 ,0
ENG111 ,10,JBH ,RA 01:00 PM - 02:30 PM ,NAC620 ,0
ENG115 ,1,SuT ,ST 01:00 PM - 02:30 PM ,NAC508 ,15
ENG115 ,2,KME ,ST 09:40 AM - 11:10 AM ,NAC310 ,1
